name,AngelList_website,tagline
Healthcare Pioneers,https://angel.co/company/healthcare-pioneers-1,Digital Health Accelerator
Apothecarry Brands,https://angel.co/company/apothecarry-brands,luxury cannabis humidor
Ecobee Advanced Technologies,https://angel.co/company/ecobee-advanced-technologies,
Impactscool,https://angel.co/company/impactscool,Free education on impactcs from exponential technologies disruption
SalesChoice,https://angel.co/company/saleschoice,Smarter Sales Prediction Analytics Leveraging AI
Yushino,https://angel.co/company/yushino,The Words with Friends of Numbers
Tradefor,https://angel.co/company/tradefor,Collection of Markets specializing in DeFi
Equals6,https://angel.co/company/equals6,Student professional social network
Yellow Jacket,https://angel.co/company/yellow-jacket-1,Taser meets Otter Box
Myhub,https://angel.co/company/myhub,"Fast, easy way to plan social events and collect money from friends."
Proteus VR Labs,https://angel.co/company/proteus-labs,Virtual Reality accessible for everyone
Frogify,https://angel.co/company/frogify,the new definition of internet shopping
Interactive Web Concepts,https://angel.co/company/interactive-web-concepts,
TourMatters,https://angel.co/company/tourmatters,Simplifying research for experiential travel
QuizTix,https://angel.co/company/quiztix,Collectable Quiz Games
Ikarus,https://angel.co/company/ikarus-ai,AI Platform for business process automation
eCoinConcepts - BitStash,https://angel.co/company/ecoinconcepts-bitstash,Bitcoin BIP32 Hardware Security Module
Stefanka,https://angel.co/company/stefanka-lingerie,Personalized clothing recommendations using 3D scanning
Unify Water,https://angel.co/company/unify-water,"Buy A Bottle, GIVE A Gallon!"
SeeYouAll,https://angel.co/company/seeyouall-1,Mobile app that helps to get together and hangout in the real life
OACP S.R.L.,https://angel.co/company/oncology-and-cytogenetic-products,Fast Laboratory Diagnostics
Dialogues,https://angel.co/company/dialogues-1,
Diddli,https://angel.co/company/diddli-s-a-c, E learning platform for college students
Booster,https://angel.co/company/booster-tv,"Live, Interactive Shopping"
Hidden Reflex,https://angel.co/company/hidden-reflex,The Epic Privacy Browser - a private alternative to chrome.  
Room 21 Media,https://angel.co/company/room-21-media,"We Produce Film, TV, and Concerts using Social Platforms"
Furnesh,https://angel.co/company/furnesh,Furnesh.com makes it easy to purchase the products featured in home design magazines.
Orbital Sciences,https://angel.co/company/orbital-sciences,
WorkWith.me,https://angel.co/company/workwith-me,WorkWith.me is where friends help friends get great opportunities and gain respect.
Mobisy,https://angel.co/company/mobisy,'Mobile first' Retail Commerce
ChattRiv Productions,https://angel.co/company/chattriv-productions,"SE US Entertainment company filming tv shows, reality shows, & films in based Southeast."
dxcare,https://angel.co/company/dxcare,"Secure social media platform, connecting caregivers and healthcare organizations"
TheraNest,https://angel.co/company/theranest,Mental Health & Social Service EMR/Practice Mgt Software
GoBreakTheIce,https://angel.co/company/gobreaktheice,Date through recommendations instead!
SharingCounts,https://angel.co/company/sharingcounts,Linkedin for the Giving world!
CrowdBoarders,https://angel.co/company/crowdboarders,Social Investing Network
WEBBU.NET,https://angel.co/company/webbu-net,"Serial Entrepreneurship, Internet, 4th gen networks, IOT and the 6th Sense!"
Innovative Time Solutions,https://angel.co/company/innovative-time-solutions,Availability of Things (AoT)
UsabilityTools,https://angel.co/company/usabilitytools,"Analytics tell you where people leave your website, UsabilityTools tells you why."
Thingle.me,https://angel.co/company/thingleme,Turn physical objects into a captive channel to deliver e-commerce and customer support
BayaniHealth,https://angel.co/company/bayanihealth,Instant Healthcare Coverage For The Underserved Markets
Dipublica,https://angel.co/company/dipublica,Digital Content & Publishing
Copilot Networks,https://angel.co/company/copilot-networks,Collaborative mobile device management for schools and parents
dubsquad,https://angel.co/company/dubster-co,Video social network
MinorityFinance,https://angel.co/company/minorityfinance,Crowdfunding for women and minority firms.
Multimorphic,https://angel.co/company/multimorphic,High-tech modular pinball platform merged with video game interactions
MDCapsule,https://angel.co/company/mdcapsule-1,Create Your Online Health and Wellness Community
Greenteaspoon,https://angel.co/company/greenteaspoon,Greenteaspoon is a life science company improving digestive health through the microbiome.
Curator,https://angel.co/company/curator-1,Building the best mobile presentation tool
AnoSearch,https://angel.co/company/anosearch,People Search Engine & Social Media Search
Biosynq,https://angel.co/company/biosynq,Redefining how you get help
HemoGenyx,https://angel.co/company/hemogenyx,"New treatment for blood diseases, such as leukemia and lymphoma."
SuperHi,https://angel.co/company/superhi,High quality training for the creative industries
Roder.in,https://angel.co/company/instacab,"The next-gen transportation system in India. Save upto 60% than market, with Roder."
Hip Chick Farms,https://angel.co/company/hip-chick-farms,Real good chicken
Bloopit,https://angel.co/company/bloopit,YouTube's Best in 22 Seconds or Less
weedeel,https://angel.co/company/weedeel,"App, Social business, sharing and referral, replacing craigslist by ""brokering time"" "
GenoFAB,https://angel.co/company/genofab,Engineering Biological Discoveries
LabForSure.com,https://angel.co/company/labforsure-com,LabForSure is a lab test aggregation platform
Digital Outlaws,https://angel.co/company/digital-outlaws,Building Startup Ecosystems for Governments
Meetly,https://angel.co/company/meetlyinc,Meet new People
RentalsWorldwide.com,https://angel.co/company/rentalsworldwide-com,"The ""Uberization"" of the Rentals Industry."
Hoperator,https://angel.co/company/hoperator,Messaging software for travel and hospitality
RockStack Capital,https://angel.co/company/charles-francis-properties,Real estate & venture capital 
mobXS,https://angel.co/company/mobxs,App Discovery through Influencers
Freedcamp,https://angel.co/company/freedcamp,Group Efforts  Made Effortless
Keepio,https://angel.co/company/keepio,Pinterest + GroupMe + eBay
Visidraft,https://angel.co/company/visidraft,Mobile Augmented Reality for 3D CAD Drawings
COPRIX media,https://angel.co/company/coprix-media,EdTech Solutions for maximizing kids full learning potential!
PlayyOn,https://angel.co/company/playyon,Online network for the sport and recreation community.
LIQUITY,https://angel.co/company/liquity,Match.com for private company shareholding
Astral AR,https://angel.co/company/astral-ar,Lifesaving. Game-Changing. Humanitarian Drones That Stop Bullets.
Freedcamp,https://angel.co/company/freedcamp,Group Efforts  Made Effortless
Keepio,https://angel.co/company/keepio,Pinterest + GroupMe + eBay
Visidraft,https://angel.co/company/visidraft,Mobile Augmented Reality for 3D CAD Drawings
PlayyOn,https://angel.co/company/playyon,Online network for the sport and recreation community.
SportHold,https://angel.co/company/sporthold,Crowd Sourced Predictions
LIQUITY,https://angel.co/company/liquity,Match.com for private company shareholding
Astral AR,https://angel.co/company/astral-ar,Lifesaving. Game-Changing. Humanitarian Drones That Stop Bullets.
Call Dibs,https://angel.co/company/call-dibs,A market place for buying and selling personal goods within your community
Line-Up,https://angel.co/company/line-up,Beautifully Crafted Ticketing
PowerHouse Sports,https://angel.co/company/powerhouse-sports-1,Fantasy Football turned realistic simulation
Meshfire,https://angel.co/company/meshfire-1,Artificial Intelligence for Social Media Management
ZenDay,https://angel.co/company/zenday,Like Evernote for Time Management
Landingi,https://angel.co/company/landingi,Landing Pages. Lead Generation
SaferMD,https://angel.co/company/safermd,ADT for healthcare risk
BottlesTonight,https://angel.co/company/bottlestonight,"Add your group to guest lists, purchase tickets and reserve VIP"
Reportally.com (formerly Invrep),https://angel.co/company/reportally-com-formerly-invrep,Investor reporting and Cap Table Management for startups and SMEs
Tripwing,https://angel.co/company/tripwing,Home for itineraries on the web
YouRoam,https://angel.co/company/youroam,Call and text using your cell number for free over WiFi/3G
Timbre Cases,https://angel.co/company/timbrecases,Premium Musical Instrument Cases 
Zed Technologies,https://angel.co/company/zed-technologies,Patient controlled access to X-rays and scans
WeFitter,https://angel.co/company/wefitter,Helping companies to reduce healthcare costs through gamification and health tracking data
konoz,https://angel.co/company/konoz,The Home of YouTube Educators.
MYLO - My local network,https://angel.co/company/mylo-my-local-network,Mobile app for location-based business networking
Play-it Health,https://angel.co/company/play-it-health, Health Regimen Adherence Solutions
ASAP,https://angel.co/company/asap-5,Get anything from anywhere delivered in 1 hour..
Otsimo,https://angel.co/company/otsimo,Otsimo is an app for children with special needs.
Maker's Common,https://angel.co/company/maker-s-common,Specialty eatery/market
Call Dibs,https://angel.co/company/call-dibs,A market place for buying and selling personal goods within your community
Line-Up,https://angel.co/company/line-up,Beautifully Crafted Ticketing
Meshfire,https://angel.co/company/meshfire-1,Artificial Intelligence for Social Media Management
ZenDay,https://angel.co/company/zenday,Like Evernote for Time Management
Playground Energy,https://angel.co/company/playground-energy-1,We are harvesting energy from outdoor playgrounds and we make them more fun.
Landingi,https://angel.co/company/landingi,Landing Pages. Lead Generation
SaferMD,https://angel.co/company/safermd,ADT for healthcare risk
BottlesTonight,https://angel.co/company/bottlestonight,"Add your group to guest lists, purchase tickets and reserve VIP"
Reportally.com (formerly Invrep),https://angel.co/company/reportally-com-formerly-invrep,Investor reporting and Cap Table Management for startups and SMEs
Tripwing,https://angel.co/company/tripwing,Home for itineraries on the web
YouRoam,https://angel.co/company/youroam,Call and text using your cell number for free over WiFi/3G
Timbre Cases,https://angel.co/company/timbrecases,Premium Musical Instrument Cases 
Zed Technologies,https://angel.co/company/zed-technologies,Patient controlled access to X-rays and scans
WeFitter,https://angel.co/company/wefitter,Helping companies to reduce healthcare costs through gamification and health tracking data
